zhAddress,zhLink,zhName,zhNum,zhTime,zhType
深圳,position_detail.php?id=44256&keywords=&tid=0&lid=0,25664-技术运营工程师（深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=44374&keywords=&tid=0&lid=0,26699-智慧零售高级市场传播经理,1,2019-01-30,市场类
上海,position_detail.php?id=44375&keywords=&tid=0&lid=0,19332-数据挖掘组leader（上海）,1,2019-01-30,技术类
北京,position_detail.php?id=44327&keywords=&tid=0&lid=0,25666-教育云商务拓展（北京/成都）,2,2019-01-30,市场类
深圳,position_detail.php?id=44328&keywords=&tid=0&lid=0,25664-腾讯云政府生态合作经理（深圳、北京）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44329&keywords=&tid=0&lid=0,25664-公有云解决方案售前架构师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44334&keywords=&tid=0&lid=0,HY-互娱政务方向高级资源拓展经理（深圳）,1,2019-01-30,职能类
广州,position_detail.php?id=44339&keywords=&tid=0&lid=0,WXG02-141 微信安全运营工程师（广州）,1,2019-01-30,技术类
深圳,position_detail.php?id=44365&keywords=&tid=0&lid=0,PCG04-数据挖掘工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44317&keywords=&tid=0&lid=0,28297-RTS手游本地化策划,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44318&keywords=&tid=0&lid=0,28297-RTS手游商业化和活动策划,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44319&keywords=&tid=0&lid=0,28297-RTS手游数据分析,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44322&keywords=&tid=0&lid=0,TME-QQ音乐商业化产品策划（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44324&keywords=&tid=0&lid=0,TME-QQ音乐视觉设计（深圳）,1,2019-01-30,设计类
深圳,position_detail.php?id=44326&keywords=&tid=0&lid=0,23872-游戏研究岗,1,2019-01-30,市场类
深圳,position_detail.php?id=44306&keywords=&tid=0&lid=0,15605-手游客户端开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44311&keywords=&tid=0&lid=0,25664-服务合作伙伴管理经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44316&keywords=&tid=0&lid=0,28297-RTS手游运营经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44279&keywords=&tid=0&lid=0,28607-113 微信支付大数据平台开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44282&keywords=&tid=0&lid=0,25928-语音测试开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44285&keywords=&tid=0&lid=0,28600-211 微信支付服务商发展及政策分析经理（深圳）,1,2019-01-30,产品/项目类
上海,position_detail.php?id=44259&keywords=&tid=0&lid=0,19332-企点产品高级产品经理（上海）,2,2019-01-30,产品/项目类
成都,position_detail.php?id=44201&keywords=&tid=0&lid=0,17759-腾讯视频审核组主管（成都）,6,2019-01-30,内容编辑类
深圳,position_detail.php?id=44203&keywords=&tid=0&lid=0,23295-互娱数据营销平台DMP后台开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44204&keywords=&tid=0&lid=0,23293-互娱战术竞技手游品牌经理（赛事方向）（深圳）,1,2019-01-30,市场类
深圳,position_detail.php?id=44205&keywords=&tid=0&lid=0,27092-应用宝高级算法工程师（深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=44218&keywords=&tid=0&lid=0,TEG11-搜索排序算法工程师(深圳),1,2019-01-30,技术类
广州,position_detail.php?id=44180&keywords=&tid=0&lid=0,WXG02-116 微信小程序专项测试工程师（广州）,1,2019-01-30,技术类
深圳,position_detail.php?id=44183&keywords=&tid=0&lid=0,EC-iOS开发工程师（深圳）,1,2019-01-30,技术类
北京,position_detail.php?id=44190&keywords=&tid=0&lid=0,CSIG02-腾讯智慧教育后台研发工程师（北京）,1,2019-01-30,技术类
深圳,position_detail.php?id=44197&keywords=&tid=0&lid=0,21309-企鹅辅导初高中物理教研教学老师（深圳）,2,2019-01-30,产品/项目类
韩国,position_detail.php?id=44438&keywords=&tid=0&lid=0,25666-腾讯云游戏商务拓展（面向海外）（日本/韩国）,2,2019-01-30,市场类
深圳,position_detail.php?id=44388&keywords=&tid=0&lid=0,XTB-秘书（深圳）,1,2019-01-30,职能类
深圳,position_detail.php?id=44390&keywords=&tid=0&lid=0,TEG03-广告推荐运维工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44391&keywords=&tid=0&lid=0,30359-大数据高级开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44398&keywords=&tid=0&lid=0,CSIG07-推荐系统架构师,1,2019-01-30,技术类
深圳,position_detail.php?id=44399&keywords=&tid=0&lid=0,CSIG07-系统架构师后台开发工程师,1,2019-01-30,技术类
深圳,position_detail.php?id=44400&keywords=&tid=0&lid=0,28096-腾讯音乐后台开发高级工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44366&keywords=&tid=0&lid=0,CSIG07-大数据可视化linux C++工程师,1,2019-01-30,技术类
深圳,position_detail.php?id=44367&keywords=&tid=0&lid=0,PCG14-应用宝前端开发工程师（深圳）,1,2019-01-30,技术类
北京,position_detail.php?id=44369&keywords=&tid=0&lid=0,30623-腾讯社交广告联盟广告应用开发高级工程师（北京）,1,2019-01-30,技术类
深圳,position_detail.php?id=44442&keywords=&tid=0&lid=0,21227-移动游戏社区运营策划（深圳）,1,2019-01-30,产品/项目类
北京,position_detail.php?id=44444&keywords=&tid=0&lid=0,25666-政务KA销售（北京、山东、海南、上海、江苏、浙江、福建）,1,2019-01-30,市场类
广州,position_detail.php?id=44447&keywords=&tid=0&lid=0,WXG08-122 微信翻译算法工程师（广州）,1,2019-01-30,技术类
深圳,position_detail.php?id=44449&keywords=&tid=0&lid=0,25666-工业交通客户经理,8,2019-01-30,市场类
深圳,position_detail.php?id=44455&keywords=&tid=0&lid=0,22989-腾讯云大数据应用高级产品经理（深圳）,1,2019-01-30,产品/项目类
广州,position_detail.php?id=44410&keywords=&tid=0&lid=0,WXG02-113 微信安全后台开发工程师（广州）,1,2019-01-30,技术类
北京,position_detail.php?id=44420&keywords=&tid=0&lid=0,CSIG16-自动驾驶车厂合作BD,1,2019-01-30,市场类
深圳,position_detail.php?id=44422&keywords=&tid=0&lid=0,25928-AI客户端开发工程师 (深圳),1,2019-01-30,技术类
深圳,position_detail.php?id=44424&keywords=&tid=0&lid=0,24491-王者荣耀全球版-手游服务器开发工程师,1,2019-01-30,技术类
深圳,position_detail.php?id=44433&keywords=&tid=0&lid=0,30360-QQ空间产品运营经理,2,2019-01-30,产品/项目类
成都,position_detail.php?id=44472&keywords=&tid=0&lid=0,22989-腾讯云视频云产品技术支持（成都）,1,2019-01-30,技术类
上海,position_detail.php?id=44474&keywords=&tid=0&lid=0,24987-FPS游戏运营活动策划,1,2019-01-30,产品/项目类
北京,position_detail.php?id=44477&keywords=&tid=0&lid=0,CSIG16-导航诱导服务高级产品经理,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44457&keywords=&tid=0&lid=0,TEG12-web前端开发工程师（深圳）,2,2019-01-30,技术类
北京,position_detail.php?id=44460&keywords=&tid=0&lid=0,CSIG16-地图数据Web前端研发工程师,1,2019-01-30,技术类
深圳,position_detail.php?id=44461&keywords=&tid=0&lid=0,TEG12-后台开发工程师（深圳）,4,2019-01-30,技术类
深圳,position_detail.php?id=44462&keywords=&tid=0&lid=0,25923-游戏云存储数据库开发工程师（深圳）,1,2019-01-30,技术类
广州,position_detail.php?id=44463&keywords=&tid=0&lid=0,WXG01-211 微信海外产品运营（广州）,1,2019-01-30,产品/项目类
广州,position_detail.php?id=44466&keywords=&tid=0&lid=0,WXG02-113 微信分布式架构后台工程师（广州）,1,2019-01-30,技术类
韩国,position_detail.php?id=44439&keywords=&tid=0&lid=0,25663-腾讯云游戏解决方案架构师（海外）,2,2019-01-30,技术类
深圳,position_detail.php?id=44509&keywords=&tid=0&lid=0,22989-物联网后台高级工程师（深圳/上海）,2,2019-01-30,技术类
深圳,position_detail.php?id=44510&keywords=&tid=0&lid=0,22989-专有云计算运维工程师（深圳/北京/上海）,2,2019-01-30,技术类
深圳,position_detail.php?id=44511&keywords=&tid=0&lid=0,22989-专有云网络运维工程师（深圳/北京/上海）,2,2019-01-30,技术类
深圳,position_detail.php?id=44512&keywords=&tid=0&lid=0,22989-专有云存储运维工程师（深圳/北京/上海）,2,2019-01-30,技术类
深圳,position_detail.php?id=44513&keywords=&tid=0&lid=0,22989-专有云数据库运维工程师（深圳/北京/上海）,2,2019-01-30,技术类
深圳,position_detail.php?id=44514&keywords=&tid=0&lid=0,22989-专有云中间件运维工程师（深圳/北京/上海）,2,2019-01-30,技术类
广州,position_detail.php?id=44497&keywords=&tid=0&lid=0,WXG02-133 微信看一看运维工程师（广州）,1,2019-01-30,技术类
广州,position_detail.php?id=44498&keywords=&tid=0&lid=0,WXG02-136 微信运营资源规划工程师（广州）,1,2019-01-30,技术类
深圳,position_detail.php?id=44501&keywords=&tid=0&lid=0,WXG02-133 微信支付运维工程师（深圳）,2,2019-01-30,技术类
广州,position_detail.php?id=44502&keywords=&tid=0&lid=0,WXG02-153 微信质量管理工程师（运营QA）（ 广州/深圳）,1,2019-01-30,技术类
北京,position_detail.php?id=44560&keywords=&tid=0&lid=0,19823-动画番剧制片人（北京）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44563&keywords=&tid=0&lid=0,AQ-司法协作经理（深圳）,1,2019-01-30,职能类
广州,position_detail.php?id=44505&keywords=&tid=0&lid=0,WXG02-133 微信运维工程师(广州）,1,2019-01-30,技术类
北京,position_detail.php?id=44507&keywords=&tid=0&lid=0,23671-企鹅号国际市场BD（北京）—版权内容方向,1,2019-01-30,市场类
上海,position_detail.php?id=44484&keywords=&tid=0&lid=0,21229-开放世界RPG欧美产品运营（上海）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44487&keywords=&tid=0&lid=0,TEG01-C++后台开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44490&keywords=&tid=0&lid=0,TEG01-自然语言处理工程师（深圳）,2,2019-01-30,技术类
北京,position_detail.php?id=44493&keywords=&tid=0&lid=0,PCG04-腾讯汽车测试工程师（北京）,1,2019-01-30,技术类
广州,position_detail.php?id=44495&keywords=&tid=0&lid=0,WXG02-133 微信小程序运维工程师（广州）,1,2019-01-30,技术类
广州,position_detail.php?id=44496&keywords=&tid=0&lid=0,WXG02-112 微信运维工程师（SRE/DevOps）（广州）,1,2019-01-30,技术类
广州,position_detail.php?id=44467&keywords=&tid=0&lid=0,WXG02-113 微信分布式架构高级后台工程师（广州）,2,2019-01-30,技术类
广州,position_detail.php?id=44468&keywords=&tid=0&lid=0,WXG02-113 微信后台开发工程师（广州）,1,2019-01-30,技术类
北京,position_detail.php?id=44588&keywords=&tid=0&lid=0,29050-CII政策发展经理,2,2019-01-30,职能类
深圳,position_detail.php?id=44621&keywords=&tid=0&lid=0,HY6-互娱运营开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44622&keywords=&tid=0&lid=0,25928-项目管理经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44623&keywords=&tid=0&lid=0,16175-日本商业化策划（深圳）,1,2019-01-30,产品/项目类
北京,position_detail.php?id=44627&keywords=&tid=0&lid=0,CSIG16-地图公交高级数据产品经理,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44603&keywords=&tid=0&lid=0,WXG09-332 微信支付高级品牌经理（深圳）,1,2019-01-30,市场类
深圳,position_detail.php?id=44609&keywords=&tid=0&lid=0,PCG04-AI线上实验平台高级研发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44612&keywords=&tid=0&lid=0,PCG04-高级测试开发工程师（深圳）,1,2019-01-30,技术类
上海,position_detail.php?id=44614&keywords=&tid=0&lid=0,30622-腾讯广告QQ广告内容广告商业运营经理-整合营销方向（上海/深圳）,1,2019-01-30,产品/项目类
北京,position_detail.php?id=44586&keywords=&tid=0&lid=0,29050-跨境安全经理/专家,2,2019-01-30,职能类
深圳,position_detail.php?id=44587&keywords=&tid=0&lid=0,29050-CII政策发展经理,2,2019-01-30,职能类
深圳,position_detail.php?id=44532&keywords=&tid=0&lid=0,23295-互娱移动游戏渠道营销拓展渠道经理（深圳）,2,2019-01-30,市场类
上海,position_detail.php?id=44537&keywords=&tid=0&lid=0,21229-Android资深研发工程师（上海）,1,2019-01-30,技术类
上海,position_detail.php?id=44538&keywords=&tid=0&lid=0,21229-iOS资深研发工程师（上海）,1,2019-01-30,技术类
深圳,position_detail.php?id=44539&keywords=&tid=0&lid=0,CSIG18-人工智能研究员（深圳）,0,2019-01-30,技术类
深圳,position_detail.php?id=44540&keywords=&tid=0&lid=0,28603-113 微信支付高级技术架构工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44515&keywords=&tid=0&lid=0,22989-专有云平台运维工程师（深圳/北京/上海）,2,2019-01-30,技术类
深圳,position_detail.php?id=44518&keywords=&tid=0&lid=0,16810-动漫业务数据分析师,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44519&keywords=&tid=0&lid=0,WXG01-117 微信移动客户端开发（深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=44520&keywords=&tid=0&lid=0,18435-风控大数据建模工程师,1,2019-01-30,技术类
深圳,position_detail.php?id=44523&keywords=&tid=0&lid=0,21882-腾讯医典产品运营组长（深圳）,1,2019-01-30,产品/项目类
上海,position_detail.php?id=44638&keywords=&tid=0&lid=0,25924-视频图像算法高级研究员（上海）,2,2019-01-30,技术类
上海,position_detail.php?id=44639&keywords=&tid=0&lid=0,25924-内容AI算法工程师（上海）,4,2019-01-30,技术类
深圳,position_detail.php?id=44642&keywords=&tid=0&lid=0,21227-海外运营（日文/英文）（深圳）,1,2019-01-30,产品/项目类
北京,position_detail.php?id=44644&keywords=&tid=0&lid=0,22989-数据库产品运营经理,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44629&keywords=&tid=0&lid=0,22989-腾讯云UI开发工程师（深圳）,1,2019-01-30,设计类
上海,position_detail.php?id=44633&keywords=&tid=0&lid=0,PCG09-内容平台算法组TeamLeader,1,2019-01-30,技术类
深圳,position_detail.php?id=44635&keywords=&tid=0&lid=0,21226-游戏运营经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44636&keywords=&tid=0&lid=0,21226-游戏发行制作人（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44617&keywords=&tid=0&lid=0,TME-全民K歌产品运营策划（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44618&keywords=&tid=0&lid=0,27192-互娱商业分析经理（深圳）,1,2019-01-30,市场类
北京,position_detail.php?id=44718&keywords=&tid=0&lid=0,WXG08-122 微信搜索机器学习算法工程师（北京）,1,2019-01-30,技术类
深圳,position_detail.php?id=44704&keywords=&tid=0&lid=0,22989-腾讯云音视频高级开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44706&keywords=&tid=0&lid=0,18427-理财通开发工程师,1,2019-01-30,技术类
深圳,position_detail.php?id=44707&keywords=&tid=0&lid=0,22989-腾讯云云市场前端高级工程师 （深圳）,2,2019-01-30,技术类
上海,position_detail.php?id=44709&keywords=&tid=0&lid=0,15614-技术美术（上海）,1,2019-01-30,设计类
上海,position_detail.php?id=44710&keywords=&tid=0&lid=0,15614-SLG手游 2d场景原画设计师（上海）,1,2019-01-30,设计类
上海,position_detail.php?id=44711&keywords=&tid=0&lid=0,15614-UE4手游客户端开发（上海）,1,2019-01-30,技术类
深圳,position_detail.php?id=44697&keywords=&tid=0&lid=0,22989-大数据和人工智能交付架构师（北京/深圳）,1,2019-01-30,技术类
北京,position_detail.php?id=44698&keywords=&tid=0&lid=0,22989-大数据和人工智能交付架构师（北京/深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44701&keywords=&tid=0&lid=0,22989-高级Linux内核/虚拟化运维工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44666&keywords=&tid=0&lid=0,TEG13-运维开发工程师（深圳）,1,2019-01-30,技术类
北京,position_detail.php?id=44667&keywords=&tid=0&lid=0,CSIG16-地图大数据实验室算法工程师,1,2019-01-30,技术类
北京,position_detail.php?id=44668&keywords=&tid=0&lid=0,CSIG16-大数据后台研发工程师,1,2019-01-30,技术类
深圳,position_detail.php?id=44672&keywords=&tid=0&lid=0,27564-足球类游戏运营（深圳）,1,2019-01-30,产品/项目类
上海,position_detail.php?id=44650&keywords=&tid=0&lid=0,29310-腾讯云智慧零售交付架构师（上海）,1,2019-01-30,技术类
深圳,position_detail.php?id=44655&keywords=&tid=0&lid=0,18427-理财通产品策划经理,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44658&keywords=&tid=0&lid=0,PCG04-高级测试开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44659&keywords=&tid=0&lid=0,22989-腾讯云PAAS产品中心web前端开发（深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=44661&keywords=&tid=0&lid=0,28603-116 微信支付架构治理开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44637&keywords=&tid=0&lid=0,21226-欧美区域游戏运营发行经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44702&keywords=&tid=0&lid=0,25666-游戏云KA sales,2,2019-01-30,市场类
上海,position_detail.php?id=44703&keywords=&tid=0&lid=0,25666-游戏云KA sales,2,2019-01-30,市场类
深圳,position_detail.php?id=44673&keywords=&tid=0&lid=0,27564-篮球类游戏运营（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44674&keywords=&tid=0&lid=0,27564-竞速类游戏运营（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44677&keywords=&tid=0&lid=0,25923-海外游戏技术运营工程师（深圳）,1,2019-01-30,技术类
成都,position_detail.php?id=44688&keywords=&tid=0&lid=0,15575-《王者荣耀》动画影视主编（成都）,1,2019-01-30,内容编辑类
成都,position_detail.php?id=44689&keywords=&tid=0&lid=0,15575-《王者荣耀》资深美术宣传图原画设计师（成都）,1,2019-01-30,设计类
上海,position_detail.php?id=44694&keywords=&tid=0&lid=0,AQ-司法协作经理（上海）,3,2019-01-30,职能类
深圳,position_detail.php?id=44662&keywords=&tid=0&lid=0,28603-113 微信支付资深业务架构师（深圳）,1,2019-01-30,技术类
上海,position_detail.php?id=44663&keywords=&tid=0&lid=0,16265-高级引擎图形程序员,1,2019-01-30,技术类
深圳,position_detail.php?id=44724&keywords=&tid=0&lid=0,14173-管理咨询分析师（深圳）,1,2019-01-30,职能类
北京,position_detail.php?id=44726&keywords=&tid=0&lid=0,CSIG16-车联网视觉设计师（北京）,2,2019-01-30,设计类
深圳,position_detail.php?id=44727&keywords=&tid=0&lid=0,21527-腾讯音乐PHP应用开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44729&keywords=&tid=0&lid=0,27563-移动游戏数据分析（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44735&keywords=&tid=0&lid=0,TEG05-Linux后台开发工程师（深圳）,4,2019-01-30,技术类
上海,position_detail.php?id=44712&keywords=&tid=0&lid=0,15618-客户端开发工程师（上海）,1,2019-01-30,技术类
深圳,position_detail.php?id=44714&keywords=&tid=0&lid=0,22989-腾讯云资源管理规划工程师（深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=44715&keywords=&tid=0&lid=0,28604-211 微信支付卡包产品运营经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44716&keywords=&tid=0&lid=0,21527-腾讯音乐PeopleSoft开发工程师(深圳),1,2019-01-30,技术类
广州,position_detail.php?id=44717&keywords=&tid=0&lid=0,WXG10-113 企业微信Web后台开发工程师（广州）,1,2019-01-30,技术类
深圳,position_detail.php?id=44779&keywords=&tid=0&lid=0,27556-开放世界MMORPG手游数据分析（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44780&keywords=&tid=0&lid=0,27556-开放世界RPG游戏商业分析/策略规划（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44785&keywords=&tid=0&lid=0,21309-创新产品-iOS开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44788&keywords=&tid=0&lid=0,28936-移动游戏运营协调组长（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44742&keywords=&tid=0&lid=0,22989-腾讯云渠道管理系统高级产品经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44743&keywords=&tid=0&lid=0,22989-腾讯云生态高级产品经理（深圳）,1,2019-01-30,产品/项目类
成都,position_detail.php?id=44744&keywords=&tid=0&lid=0,29310-智慧零售后台研发工程师（成都）,1,2019-01-30,技术类
深圳,position_detail.php?id=44760&keywords=&tid=0&lid=0,S2-Java应用开发工程师（深圳）,5,2019-01-30,技术类
深圳,position_detail.php?id=44769&keywords=&tid=0&lid=0,25924-后台开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44720&keywords=&tid=0&lid=0,PCG09-QQ看点产品策划经理（互动类）,1,2019-01-30,产品/项目类
广州,position_detail.php?id=44847&keywords=&tid=0&lid=0,WXG11-113 微信读书后台开发工程师（广州）,1,2019-01-30,技术类
深圳,position_detail.php?id=44813&keywords=&tid=0&lid=0,21228-集换式卡牌游戏本地化策划（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44816&keywords=&tid=0&lid=0,30627-腾讯广告营销线/SMB产品运营经理,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44822&keywords=&tid=0&lid=0,PCG20-部门秘书（深圳）,1,2019-01-30,职能类
深圳,position_detail.php?id=44825&keywords=&tid=0&lid=0,21527-腾讯音乐风险管理及内部控制分析师（深圳）,2,2019-01-30,职能类
深圳,position_detail.php?id=44831&keywords=&tid=0&lid=0,TME-QQ音乐Web前端工程师（深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=44835&keywords=&tid=0&lid=0,19881-《王者荣耀》平台渠道运营,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44800&keywords=&tid=0&lid=0,21309-在线教育-高级品牌设计师（深圳）,2,2019-01-30,设计类
深圳,position_detail.php?id=44801&keywords=&tid=0&lid=0,21309-在线教育-UI设计师（深圳）,2,2019-01-30,设计类
深圳,position_detail.php?id=44803&keywords=&tid=0&lid=0,22989-腾讯云块存储底层开发工程师（深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=44809&keywords=&tid=0&lid=0,28297-RPG手游—市场和平台渠道推广（深圳）,1,2019-01-30,产品/项目类
成都,position_detail.php?id=44798&keywords=&tid=0&lid=0,CD-安全经理（成都）,1,2019-01-30,职能类
深圳,position_detail.php?id=44799&keywords=&tid=0&lid=0,21309-3D动画设计师（深圳）,2,2019-01-30,设计类
深圳,position_detail.php?id=44789&keywords=&tid=0&lid=0,28604-微信支付卡包B端产品策划经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44790&keywords=&tid=0&lid=0,28604-212 微信支付用户粘性产品策划经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44791&keywords=&tid=0&lid=0,28604-211 微信支付金融应用用户增长产品经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44792&keywords=&tid=0&lid=0,28604-212 微信支付物料平台产品策划经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44793&keywords=&tid=0&lid=0,28604-212 微信买单服务商产品策划经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44794&keywords=&tid=0&lid=0,25925-心悦俱乐部产品经理,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44775&keywords=&tid=0&lid=0,30627-腾讯广告SMB渠道运营经理,1,2019-01-30,市场类
广州,position_detail.php?id=44850&keywords=&tid=0&lid=0,WXG01-412 微信交互设计（广州）,1,2019-01-30,设计类
上海,position_detail.php?id=44854&keywords=&tid=0&lid=0,22989-腾讯云物联网方向产品架构师（ 深圳/上海）,1,2019-01-30,技术类
深圳,position_detail.php?id=44855&keywords=&tid=0&lid=0,15570-MMO+FPS手游高级引擎开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44857&keywords=&tid=0&lid=0,TME-腾讯音乐音频机器学习算法工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44859&keywords=&tid=0&lid=0,TME-腾讯音乐音频算法工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44836&keywords=&tid=0&lid=0,19881-《王者荣耀》社区内容运营,1,2019-01-30,产品/项目类
香港,position_detail.php?id=44842&keywords=&tid=0&lid=0,"HGJ-Senior Legal Counsel, Data Privacy",2,2019-01-30,职能类
香港,position_detail.php?id=44843&keywords=&tid=0&lid=0,"HGJ-Senior Legal Counsel, Tencent, HK M&A and Capital Markets（Hong Kong）",1,2019-01-30,职能类
深圳,position_detail.php?id=44845&keywords=&tid=0&lid=0,30361-创新产品经理（深圳）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44846&keywords=&tid=0&lid=0,HY6-互娱市场策划与推广经理（深圳）,1,2019-01-30,市场类
上海,position_detail.php?id=44880&keywords=&tid=0&lid=0,24987-战术竞技类产品海外高级社区运营,1,2019-01-30,产品/项目类
上海,position_detail.php?id=44883&keywords=&tid=0&lid=0,30624-腾讯广告KA客户销售经理,1,2019-01-30,市场类
深圳,position_detail.php?id=44885&keywords=&tid=0&lid=0,18428-财付通清算业务开发工程师（深圳）,1,2019-01-30,技术类
成都,position_detail.php?id=44891&keywords=&tid=0&lid=0,WXG10-117 企业微信Android客户端开发工程师（成都）,1,2019-01-30,技术类
深圳,position_detail.php?id=44862&keywords=&tid=0&lid=0,22989-腾讯云视觉设计师（深圳）,2,2019-01-30,设计类
深圳,position_detail.php?id=44865&keywords=&tid=0&lid=0,28601-114 微信支付行业全栈开发工程师,1,2019-01-30,技术类
深圳,position_detail.php?id=44874&keywords=&tid=0&lid=0,PCG10-NLP算法高级工程师,1,2019-01-30,技术类
深圳,position_detail.php?id=44875&keywords=&tid=0&lid=0,22989-腾讯云平台后台开发工程师（深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=44876&keywords=&tid=0&lid=0,22989-腾讯云布道师（深圳/广州）,1,2019-01-30,技术类
上海,position_detail.php?id=44848&keywords=&tid=0&lid=0,21229-游戏后台开发（上海）,1,2019-01-30,技术类
深圳,position_detail.php?id=44915&keywords=&tid=0&lid=0,18796-iOS App开发工程师(深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=44920&keywords=&tid=0&lid=0,25925-数据仓库工程师（深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=44921&keywords=&tid=0&lid=0,25925-数据工具研发工程师（深圳）,2,2019-01-30,技术类
深圳,position_detail.php?id=44894&keywords=&tid=0&lid=0,21882-腾讯医典高级产品经理（深圳）,1,2019-01-30,产品/项目类
广州,position_detail.php?id=44898&keywords=&tid=0&lid=0,WXG03-211 小程序数据产品经理（广州）,1,2019-01-30,产品/项目类
深圳,position_detail.php?id=44899&keywords=&tid=0&lid=0,28603-113 微信支付安全架构后台开发工程师（深圳）,1,2019-01-30,技术类
深圳,position_detail.php?id=44903&keywords=&tid=0&lid=0,S2-FIT财务管理（深圳）,3,2019-01-30,职能类
深圳,position_detail.php?id=44906&keywords=&tid=0&lid=0,22989-腾讯云平台培训产品经理,2,2019-01-30,产品/项目类
广州,position_detail.php?id=44877&keywords=&tid=0&lid=0,22989-腾讯云布道师（深圳/广州）,1,2019-01-30,技术类
